neighbourhood_group,latitude,longitude,room_type,availability_365,minimum_nights,number_of_reviews,price
1,40.66799,-73.99669,1,315,2,24,70
2,40.72909,-73.99125,0,194,2,70,200
2,40.78037,-73.98021,0,0,7,1,145
2,40.80369,-73.96238,1,0,1,1,50
1,40.67681,-73.97911,0,0,2,9,170
2,40.7301,-73.98239,1,76,3,32,135
1,40.68884,-73.92949,1,0,7,1,65
1,40.67471,-73.96408,1,49,3,62,60
2,40.71953,-73.99669,0,335,14,10,269
1,40.68739,-73.95405,0,0,2,2,125
2,40.76424,-73.98713,1,0,1,1,60
2,40.80489,-73.94609,1,0,1,1,60
2,40.74245,-73.99348,0,332,12,1,269
2,40.72221,-73.99084,1,0,2,1,200
1,40.6703,-73.94182,0,52,3,44,250
2,40.76436,-73.96836,0,0,1,1,269
3,40.67078,-73.90781,0,0,1,70,75
2,40.71925,-73.99418,1,153,5,3,129
1,40.66799,-73.96769,1,0,7,3,85
2,40.80423,-73.96515,1,2,10,1,60
0,40.80489,-73.90781,1,1,1,14,49
3,40.73914,-73.90781,0,64,4,42,99
1,40.69259,-73.92881,0,0,3,2,140
2,40.74866,-73.97846,0,310,3,10,269
1,40.66799,-73.9575,0,0,2,2,116
1,40.72391,-73.94214,1,0,3,2,60
1,40.66799,-73.99669,0,324,4,4,130
1,40.71989,-73.95837,0,362,28,5,269
1,40.66799,-73.96227,0,277,3,24,95
3,40.72826,-73.90781,2,0,1,11,49
2,40.72005,-73.99669,0,179,28,1,269
2,40.78639,-73.94869,0,0,3,1,108
3,40.70593,-73.90781,0,40,1,47,50
2,40.73226,-73.99669,0,0,6,11,175
2,40.72202,-73.97909,0,0,5,3,230
1,40.68507,-73.93565,1,0,1,1,60
1,40.7115,-73.95746,0,0,3,1,130
2,40.73103,-73.98233,0,2,2,21,269
1,40.66799,-73.95304,1,67,5,12,49
1,40.66799,-73.90781,1,37,4,4,49
2,40.72207,-73.99596,0,0,7,1,269
2,40.80489,-73.95336,1,0,1,1,49
2,40.73449,-73.99299,0,39,1,29,269
3,40.75759,-73.90781,0,178,5,50,228
1,40.70247,-73.91793,1,42,4,16,60
2,40.76069,-73.9863,1,25,3,46,99
2,40.80489,-73.95228,1,0,14,13,65
2,40.76398,-73.98034,1,0,1,1,269
1,40.66799,-73.90781,0,255,2,54,90
2,40.75605,-73.99669,1,0,1,1,139
1,40.66799,-73.95014,1,166,28,1,50
1,40.66799,-73.93125,0,300,2,46,60
1,40.66799,-73.9688,0,18,1,45,110
1,40.69568,-73.93831,1,0,1,1,69
2,40.72428,-73.97957,0,0,4,1,269
2,40.7513,-73.98333,0,169,1,20,269
2,40.72456,-73.98764,0,0,5,3,125
0,40.80489,-73.90781,0,68,2,61,62
2,40.72929,-73.98625,0,0,2,7,196
2,40.71572,-73.99114,0,199,2,70,269
1,40.69001,-73.95136,1,5,3,2,80
2,40.76151,-73.98816,1,0,4,1,111
1,40.69102,-73.95132,1,88,3,3,80
2,40.72256,-73.97925,0,313,28,11,184
1,40.67517,-73.9564,1,302,3,4,60
1,40.70966,-73.95667,1,0,2,41,75
2,40.80489,-73.91629,0,3,1,4,70
2,40.72941,-73.97916,0,78,28,2,210
1,40.70592,-73.93513,0,0,2,7,165
1,40.6786,-73.9255,1,184,1,13,49
2,40.76617,-73.9883,1,0,1,3,170
1,40.68859,-73.96035,0,0,3,2,93
1,40.69065,-73.95469,1,0,1,5,49
1,40.69179,-73.95915,0,0,1,1,200
2,40.73522,-73.99669,0,0,2,19,175
2,40.79741,-73.93493,1,179,1,3,120
1,40.67372,-73.91648,0,0,2,12,70
1,40.71576,-73.94088,0,35,2,1,175
2,40.76951,-73.96192,0,0,2,14,105
1,40.66799,-73.93875,0,325,2,70,269
2,40.80489,-73.94344,0,0,3,1,165
3,40.75997,-73.90781,1,171,4,14,49
2,40.76172,-73.99428,0,0,3,3,195
1,40.6789,-73.97909,0,0,4,2,269
2,40.71235,-73.99071,1,332,21,1,100
3,40.66799,-73.90781,0,307,1,70,80
1,40.68235,-73.90781,1,349,2,58,49
2,40.79401,-73.9639,0,0,7,1,228
3,40.66802,-73.90781,1,363,2,1,55
1,40.70358,-73.93698,0,0,4,2,60
3,40.75899,-73.90781,0,281,28,3,90
1,40.6786,-73.98381,1,355,1,70,139
3,40.74523,-73.91676,0,0,14,5,95
1,40.67721,-73.98444,1,364,1,7,129
2,40.76633,-73.9875,0,0,4,1,150
1,40.67851,-73.98439,1,364,1,9,119
2,40.7627,-73.96225,1,0,3,1,90
2,40.71508,-73.99275,0,0,4,5,125
1,40.71173,-73.96164,1,0,1,1,55
1,40.68437,-73.93132,0,92,1,65,79
2,40.73103,-73.99669,0,153,27,4,120
2,40.73158,-73.99669,1,60,2,70,138
2,40.73213,-73.99323,0,0,3,2,126
2,40.80204,-73.96612,1,0,10,2,49
2,40.80489,-73.94447,1,0,1,5,49
3,40.73688,-73.90781,1,0,15,1,55
1,40.68588,-73.95551,1,0,1,24,50
2,40.71447,-73.99433,1,0,15,1,60
1,40.70801,-73.95902,1,77,1,23,269
1,40.69292,-73.93463,0,0,5,1,160
1,40.67737,-73.94986,1,115,3,1,70
1,40.69608,-73.91973,1,0,2,1,49
2,40.78558,-73.97703,1,362,2,1,269
1,40.69854,-73.94069,1,0,2,4,50
1,40.68476,-73.95801,1,0,1,4,269
3,40.77853,-73.90934,0,3,3,8,95
2,40.76793,-73.98583,1,0,1,1,150
0,40.80489,-73.90781,0,0,2,7,70
1,40.72754,-73.95527,1,0,1,1,49
1,40.71544,-73.95075,0,0,2,19,269
2,40.71025,-73.99669,1,0,7,3,49
2,40.7466,-73.97044,0,0,5,1,269
2,40.76411,-73.98074,0,0,3,1,269
3,40.72609,-73.90781,0,201,2,70,245
1,40.69834,-73.93436,1,0,14,1,50
1,40.67376,-73.96433,0,9,2,14,125
1,40.66799,-73.95027,0,0,2,41,95
1,40.66799,-73.97428,0,0,2,10,150
1,40.70894,-73.94847,0,0,2,20,100
1,40.7146,-73.96282,0,0,10,1,269
2,40.728,-73.98603,0,0,25,3,125
2,40.80489,-73.94919,0,0,12,1,100
1,40.66799,-73.96905,1,139,1,70,105
1,40.67574,-73.99669,1,0,5,1,59
2,40.74661,-73.99245,1,11,7,19,99
1,40.67896,-73.99669,2,0,3,1,80
1,40.67145,-73.97143,0,0,3,2,115
1,40.68637,-73.91159,1,177,2,19,53
3,40.72573,-73.90781,1,0,2,8,49
1,40.66799,-73.91793,1,364,7,1,80
1,40.69634,-73.91323,2,104,3,32,49
2,40.80489,-73.9441,0,0,2,2,269
1,40.68001,-73.97603,0,336,3,27,200
2,40.74116,-73.99669,1,158,3,1,200
2,40.78624,-73.96952,0,0,3,2,96
1,40.68769,-73.96118,1,0,3,2,65
2,40.72631,-73.98507,0,0,7,2,180
1,40.71078,-73.96359,1,13,8,1,95
2,40.76564,-73.99118,1,42,1,53,125
2,40.80489,-73.9446,1,0,2,1,49
1,40.66799,-73.96042,1,77,1,48,95
2,40.72755,-73.98755,0,0,4,1,150
1,40.67672,-73.92964,1,0,1,32,85
2,40.73494,-73.99669,0,0,7,1,190
1,40.71345,-73.95938,1,7,1,25,61
2,40.77408,-73.95504,0,7,5,6,130
2,40.74044,-73.98777,0,0,5,4,180
3,40.69946,-73.90833,1,34,2,70,60
3,40.66799,-73.90781,0,202,2,18,200
1,40.67391,-73.95581,1,0,3,1,65
2,40.77562,-73.98756,0,365,1,2,269
2,40.75393,-73.97316,0,18,2,29,200
2,40.80489,-73.93898,0,155,3,25,130
2,40.72863,-73.99008,1,0,3,8,70
1,40.6797,-73.94361,0,1,7,4,95
1,40.6749,-73.97593,0,46,3,42,269
2,40.74031,-73.99669,0,13,3,9,150
1,40.72871,-73.95107,0,0,2,17,115
1,40.69108,-73.94492,0,0,5,1,80
2,40.73642,-73.99669,0,150,3,61,269
2,40.80489,-73.90948,0,52,1,70,110
2,40.80414,-73.96576,0,0,2,23,150
2,40.80489,-73.95457,0,257,2,65,265
1,40.70941,-73.93862,1,53,7,4,49
2,40.78834,-73.97215,0,0,15,5,95
2,40.73176,-73.99669,0,0,6,8,130
1,40.67025,-73.93558,0,0,3,4,99
1,40.68214,-73.95477,1,0,1,1,51
1,40.71769,-73.96339,0,318,3,20,269
1,40.66799,-73.99669,0,355,2,25,259
2,40.7235,-73.99096,0,4,2,5,250
2,40.72291,-73.98915,1,17,1,5,71
2,40.75117,-73.99305,1,0,2,7,155
2,40.73738,-73.99669,0,21,4,39,135
2,40.80489,-73.94554,1,84,1,70,89
1,40.66799,-73.97298,0,0,7,1,150
1,40.66799,-73.95301,1,178,2,1,250
2,40.71952,-73.98495,0,0,2,1,150
1,40.69186,-73.9221,1,88,2,1,75
1,40.66799,-73.99097,1,298,2,44,50
1,40.71568,-73.94415,1,3,2,16,70
2,40.76427,-73.98208,0,229,2,1,269
3,40.66799,-73.90781,1,51,1,66,68
1,40.66799,-73.95253,1,0,1,1,80
2,40.72563,-73.98169,1,0,1,2,200
2,40.76574,-73.98018,0,229,2,1,269
2,40.76387,-73.98056,0,243,2,1,269
2,40.76443,-73.98152,0,243,2,1,269
1,40.70636,-73.91935,0,0,3,1,49
2,40.70407,-73.99669,0,1,1,13,200
2,40.75668,-73.99097,1,0,1,70,120
2,40.71801,-73.99669,0,23,1,22,160
1,40.68682,-73.91189,1,0,1,2,55
2,40.80489,-73.95802,1,0,15,1,49
1,40.67871,-73.9678,1,0,1,14,60
1,40.72133,-73.94903,0,2,2,7,135
3,40.76543,-73.92248,0,0,6,2,95
1,40.72192,-73.95597,0,0,2,16,269
2,40.73581,-73.98918,0,0,4,12,245
2,40.74812,-73.97663,0,49,3,57,150
1,40.72421,-73.95364,0,32,1,70,49
2,40.8001,-73.94081,1,0,1,70,69
2,40.79999,-73.94233,0,82,3,62,250
2,40.80489,-73.94823,1,0,1,3,88
2,40.7676,-73.9855,1,0,1,1,200
1,40.66799,-73.94071,0,230,2,53,160
3,40.7418,-73.90781,1,0,5,1,49
2,40.72083,-73.99308,0,226,28,1,150
1,40.69087,-73.96639,0,343,3,1,269
1,40.69566,-73.91611,0,1,5,42,65
1,40.67787,-73.99669,0,0,10,2,150
1,40.66799,-73.90781,0,89,4,50,159
2,40.74998,-73.97543,0,365,28,3,150
1,40.6889,-73.95362,0,0,3,1,195
2,40.76384,-73.96355,0,3,4,3,200
1,40.70152,-73.98407,0,31,28,2,100
2,40.70458,-73.99669,0,253,1,70,269
1,40.69049,-73.96842,0,2,3,4,115
2,40.79454,-73.97541,1,0,1,14,50
2,40.75597,-73.99494,0,0,28,1,269
2,40.75249,-73.97384,1,0,3,1,93
2,40.76733,-73.98074,0,27,3,52,160
1,40.66799,-73.94955,1,155,28,1,50
2,40.73245,-73.98848,0,0,4,4,210
2,40.75453,-73.99526,0,0,3,57,250
2,40.75298,-73.96912,1,221,1,1,90
2,40.7059,-73.99669,1,290,1,42,225
3,40.76885,-73.90781,1,0,3,1,49
2,40.70426,-73.99669,0,339,1,70,215
1,40.67512,-73.96185,1,0,3,1,55
2,40.75346,-73.96872,1,217,1,2,90
2,40.7548,-73.9965,0,1,3,26,170
1,40.66799,-73.9819,0,0,5,1,160
1,40.68541,-73.94692,0,0,5,1,80
3,40.77129,-73.91712,1,0,14,1,49
2,40.75893,-73.9636,0,268,1,70,200
1,40.70383,-73.94431,1,0,2,6,49
1,40.67933,-73.96912,0,0,1,61,100
1,40.66799,-73.93222,1,137,28,1,55
1,40.66799,-73.96546,1,65,2,3,55
2,40.72801,-73.98736,1,0,1,3,95
2,40.74864,-73.97383,0,330,28,1,269
1,40.70807,-73.95099,1,0,7,1,49
2,40.77089,-73.95946,0,0,5,13,125
1,40.66799,-73.96014,1,0,1,29,80
2,40.78383,-73.97529,0,301,28,8,133
2,40.75033,-73.97546,0,365,28,2,150
2,40.74045,-73.99669,1,37,3,8,49
1,40.71296,-73.93838,0,0,2,1,120
1,40.70902,-73.95724,1,0,2,28,50
1,40.68057,-73.97617,0,0,2,15,250
1,40.6768,-73.95346,1,0,5,12,70
1,40.66799,-73.96084,1,0,5,1,80
2,40.80296,-73.9369,1,0,7,1,49
1,40.71211,-73.94058,0,153,1,70,79
2,40.80489,-73.9632,0,0,3,3,120
1,40.67607,-73.97167,0,0,7,1,139
1,40.70591,-73.92916,1,5,2,48,66
0,40.80489,-73.90781,1,17,2,17,49
1,40.69999,-73.95275,0,0,4,4,100
1,40.72566,-73.94823,1,0,3,2,50
1,40.68837,-73.98717,0,0,3,18,185
2,40.72648,-73.97904,1,0,7,1,55
2,40.71325,-73.99009,1,0,2,2,160
2,40.73616,-73.99614,1,0,5,4,80
1,40.66799,-73.96535,0,135,1,19,119
2,40.74416,-73.97702,0,0,3,1,125
1,40.67842,-73.90781,0,287,3,64,155
2,40.777,-73.95771,1,0,1,1,76
4,40.66799,-73.99669,1,336,2,70,100
2,40.75656,-73.99063,1,0,1,70,120
1,40.69532,-73.93995,1,365,28,4,49
1,40.67835,-73.98209,0,0,5,2,80
1,40.70027,-73.91268,1,0,21,1,49
1,40.67848,-73.98386,1,363,1,14,119
1,40.67868,-73.98254,1,354,1,20,119
3,40.76347,-73.90928,1,0,2,1,50
1,40.67753,-73.9841,1,364,1,11,119
1,40.67873,-73.98236,1,355,1,19,119
2,40.75006,-73.97694,0,365,28,1,195
1,40.67733,-73.98407,1,363,1,26,119
2,40.76699,-73.98174,0,0,7,2,200
3,40.75731,-73.90781,0,0,2,3,143
2,40.76191,-73.94934,1,149,25,37,49
2,40.75732,-73.98142,0,89,3,14,269
3,40.74496,-73.90781,0,320,1,70,99
2,40.72734,-73.97203,1,0,2,6,65
2,40.76062,-73.99297,0,66,3,28,85
1,40.68616,-73.94295,0,3,3,32,160
2,40.72067,-73.99669,0,306,4,42,269
2,40.77055,-73.98615,0,330,28,1,269
2,40.72147,-73.99054,1,0,1,4,85
2,40.79943,-73.94386,0,3,2,52,89
2,40.76996,-73.98551,0,300,28,1,269
1,40.69386,-73.91897,1,0,5,9,49
1,40.69067,-73.93917,0,47,1,49,50
1,40.66799,-73.96417,1,0,2,3,49
2,40.80489,-73.96352,0,0,4,1,90
1,40.71911,-73.95045,0,1,2,15,150
1,40.70889,-73.94357,0,125,28,6,85
1,40.7264,-73.95613,0,64,2,12,99
1,40.72508,-73.94698,0,0,1,2,100
1,40.66799,-73.97771,0,82,3,37,165
1,40.6857,-73.96964,1,0,5,1,52
1,40.68537,-73.95894,0,177,28,2,100
1,40.71344,-73.95702,0,0,3,2,130
2,40.77752,-73.94726,1,0,1,1,100
1,40.73307,-73.95275,0,0,1,1,120
2,40.79757,-73.93851,1,26,13,51,50
2,40.71601,-73.99171,0,0,4,2,130
2,40.77625,-73.95495,0,0,3,2,250
1,40.66799,-73.9589,0,0,2,8,90
1,40.66799,-73.95674,0,0,1,4,110
2,40.7611,-73.95015,1,0,7,1,49
3,40.76522,-73.92438,0,0,1,1,92
3,40.76537,-73.90781,0,156,1,70,100
3,40.74586,-73.90781,0,0,4,1,49
3,40.68932,-73.90781,1,359,1,56,49
2,40.80489,-73.95152,1,121,2,70,85
1,40.69687,-73.94111,1,365,28,4,50
3,40.76354,-73.91341,1,0,1,6,50
3,40.76245,-73.90781,1,353,5,34,49
1,40.70572,-73.93823,1,0,8,1,65
2,40.78744,-73.94319,0,0,10,1,50
1,40.67685,-73.93141,1,0,1,1,75
3,40.7723,-73.9281,1,0,3,1,100
2,40.79998,-73.95633,0,20,3,18,250
2,40.76432,-73.98075,0,0,3,1,269
1,40.67773,-73.98312,1,361,1,13,129
1,40.6784,-73.98447,1,363,1,32,129
1,40.68782,-73.9189,1,0,3,17,49
1,40.7023,-73.9419,1,238,3,47,65
1,40.67704,-73.9846,1,338,1,9,129
1,40.67726,-73.9837,1,362,1,28,129
1,40.67787,-73.98635,1,0,2,1,70
2,40.75008,-73.97752,0,364,28,2,150
2,40.72735,-73.99669,1,0,1,3,89
2,40.80489,-73.95464,1,0,2,1,100
2,40.76042,-73.99032,0,107,4,12,175
2,40.80489,-73.93922,1,291,1,21,49
1,40.69065,-73.95929,0,0,6,1,269
2,40.73811,-73.99669,0,51,2,4,269
2,40.7436,-73.98573,2,0,1,2,185
3,40.76419,-73.90781,0,79,1,70,120
2,40.73253,-73.99669,0,189,4,11,220
1,40.69507,-73.93354,1,363,3,6,50
3,40.74361,-73.90781,1,249,1,15,49
2,40.76858,-73.94436,1,0,7,1,70
3,40.77051,-73.90944,1,0,2,5,269
1,40.72728,-73.95313,1,0,7,1,75
2,40.74927,-73.99669,0,0,1,7,200
1,40.70039,-73.93009,1,31,7,70,60
3,40.77118,-73.92548,0,64,3,10,125
1,40.66799,-73.99475,1,90,3,2,50
3,40.77323,-73.91796,1,89,2,1,75
2,40.73127,-73.98729,0,18,7,4,150
2,40.71991,-73.98832,1,0,10,1,78
2,40.77154,-73.94968,0,0,4,1,200
1,40.67913,-73.97477,0,302,2,45,199
1,40.71284,-73.94805,1,0,2,3,70
1,40.68173,-73.96703,0,5,15,7,115
1,40.71822,-73.93996,0,0,3,1,250
1,40.68885,-73.95296,0,0,2,5,142
1,40.68187,-73.90815,1,179,28,3,67
2,40.80489,-73.92423,1,0,1,2,49
2,40.75184,-73.97198,0,0,3,1,269
1,40.71515,-73.95231,0,81,2,59,160
1,40.68885,-73.91353,0,115,1,70,149
1,40.6736,-73.95043,1,0,1,1,75
2,40.70758,-73.99669,0,174,1,16,269
3,40.68683,-73.90781,1,48,1,25,75
2,40.75341,-73.97313,0,0,1,1,269
2,40.75493,-73.98618,1,18,2,70,95
1,40.68691,-73.91798,0,0,4,5,85
2,40.76119,-73.97005,2,0,1,1,130
1,40.66799,-73.98638,0,235,5,55,149
1,40.69513,-73.96245,0,0,3,1,90
1,40.66799,-73.9576,0,0,3,2,95
2,40.71735,-73.99669,0,36,2,14,269
1,40.66799,-73.95196,1,276,2,48,60
3,40.75982,-73.93138,1,0,2,10,65
1,40.68679,-73.9495,1,95,28,1,49
2,40.79572,-73.96781,0,0,7,1,105
2,40.75979,-73.98953,0,0,6,1,269
1,40.6853,-73.98804,0,14,3,6,269
1,40.68949,-73.90781,1,0,3,2,50
2,40.75817,-73.98886,0,0,4,1,190
2,40.76321,-73.98775,0,1,5,5,160
3,40.66799,-73.90781,0,0,1,4,51
2,40.73858,-73.99651,0,0,7,3,220
2,40.77084,-73.94956,0,0,28,1,130
2,40.74381,-73.97944,0,180,3,1,269
3,40.6741,-73.90781,1,291,4,12,49
1,40.66799,-73.99669,1,175,4,12,79
2,40.78165,-73.9749,1,0,2,14,55
1,40.67177,-73.93947,1,0,5,1,49
0,40.80489,-73.90781,0,0,1,1,50
2,40.74661,-73.97698,0,0,4,2,200
1,40.67871,-73.92678,0,105,28,47,103
1,40.6771,-73.98449,1,358,1,6,139
0,40.80489,-73.90781,1,365,1,31,69
1,40.71353,-73.94337,1,0,7,2,60
2,40.80485,-73.96345,0,0,3,1,150
1,40.67163,-73.93399,1,302,28,7,49
2,40.76333,-73.98905,1,0,2,5,100
1,40.71204,-73.95245,0,0,2,1,269
2,40.75232,-73.9689,0,209,3,21,210
0,40.80024,-73.91422,1,0,3,59,49
1,40.67307,-73.95236,1,0,3,2,49
3,40.74508,-73.92198,0,0,3,4,140
1,40.71733,-73.95028,1,0,2,30,71
1,40.69077,-73.9133,0,6,2,20,60
1,40.6882,-73.98999,0,116,28,2,90
1,40.69871,-73.9361,1,0,3,2,80
1,40.68104,-73.94031,0,0,2,38,60
1,40.66799,-73.99023,1,0,2,4,109
1,40.70424,-73.9199,1,0,2,3,75
1,40.67893,-73.98365,1,364,1,10,139
1,40.6779,-73.98459,1,337,1,38,139
1,40.7134,-73.94833,0,353,2,14,269
1,40.66799,-73.94426,0,0,2,1,86
1,40.66799,-73.97868,0,337,2,61,100
1,40.71171,-73.95491,1,0,2,2,120
1,40.67727,-73.9838,1,342,1,46,139
2,40.80489,-73.95359,1,89,3,1,150
2,40.79746,-73.93513,0,0,3,3,161
2,40.7349,-73.99669,0,141,2,42,245
2,40.74918,-73.99669,0,0,1,11,269
2,40.7209,-73.98909,0,0,5,1,269
1,40.66799,-73.96036,0,0,3,3,135
2,40.73025,-73.9861,0,0,5,1,269
2,40.8041,-73.95261,1,0,2,7,49
1,40.66799,-73.99669,1,176,4,27,79
2,40.76447,-73.99056,0,0,2,1,269
2,40.72317,-73.99084,1,0,14,1,80
1,40.70892,-73.96584,0,0,4,3,200
1,40.72379,-73.9416,0,0,2,1,225
1,40.70075,-73.92422,1,0,4,1,50
2,40.80255,-73.94349,0,272,3,38,269
2,40.74739,-73.98344,1,0,1,40,130
1,40.70255,-73.94408,1,0,28,1,49
1,40.69355,-73.95197,0,52,2,42,90
1,40.69475,-73.91507,1,361,28,1,50
2,40.71172,-73.98665,2,322,14,3,49
1,40.69398,-73.90781,1,365,28,1,50
1,40.6926,-73.94076,1,364,28,4,50
1,40.67504,-73.93956,1,113,28,1,50
2,40.73936,-73.99669,0,0,7,6,250
1,40.71212,-73.94011,0,0,3,9,180
2,40.73539,-73.99547,0,203,5,45,269
1,40.71622,-73.94462,0,132,2,22,269
1,40.66799,-73.96009,0,68,1,70,99
2,40.7253,-73.98861,1,0,7,1,85
2,40.72224,-73.99669,0,0,14,1,150
2,40.72224,-73.99438,0,0,5,7,269
1,40.67528,-73.90781,1,0,2,3,49
1,40.69131,-73.93387,1,0,1,9,60
2,40.8029,-73.95576,0,0,3,1,100
2,40.72389,-73.9954,0,0,2,1,269
1,40.69267,-73.9218,0,0,5,1,70
2,40.71237,-73.99669,0,0,2,3,100
1,40.72672,-73.94715,0,0,3,3,66
3,40.66799,-73.90781,0,183,4,40,250
1,40.71642,-73.96459,0,0,28,1,99
1,40.67728,-73.95676,0,0,2,1,200
1,40.71015,-73.94672,0,3,28,1,100
1,40.72085,-73.95723,0,0,2,15,55
2,40.80489,-73.9555,0,301,5,23,269
2,40.73878,-73.9839,0,0,2,4,100
1,40.72539,-73.95473,0,0,7,1,120
1,40.67405,-73.94419,0,0,3,1,49
2,40.7128,-73.99045,1,73,1,44,88
4,40.66799,-73.99669,1,287,1,21,49
1,40.66799,-73.99567,1,0,1,1,85
2,40.73716,-73.98835,0,1,2,21,150
2,40.7745,-73.94844,0,0,8,1,150
1,40.66799,-73.90781,1,172,2,43,50
1,40.71271,-73.94284,0,0,1,1,125
2,40.80489,-73.95035,1,0,3,1,49
1,40.71157,-73.94308,0,0,3,7,90
2,40.73144,-73.99669,0,0,2,3,150
1,40.68165,-73.96006,0,3,3,15,110
3,40.76017,-73.90945,0,0,4,29,150
1,40.68286,-73.97134,1,0,1,1,80
1,40.72549,-73.94453,0,0,3,1,120
2,40.76535,-73.98765,1,31,12,2,130
1,40.69407,-73.94275,0,3,5,4,196
1,40.67288,-73.95444,0,292,28,4,115
2,40.75172,-73.99669,0,257,2,38,225
2,40.72705,-73.9933,0,7,4,4,269
2,40.769,-73.98757,0,0,4,1,107
2,40.76978,-73.98936,0,0,5,1,115
2,40.75288,-73.98526,0,265,7,11,250
1,40.70401,-73.92629,1,0,6,2,49
1,40.68318,-73.96624,0,0,21,1,125
1,40.67943,-73.98387,1,364,1,12,169
1,40.67068,-73.95764,1,0,1,5,49
2,40.80257,-73.96725,1,0,1,2,99
3,40.70231,-73.90781,0,173,28,9,66
1,40.66799,-73.95685,1,0,4,1,49
1,40.66799,-73.94841,0,105,4,35,150
1,40.68514,-73.90781,2,5,2,32,49
2,40.75835,-73.99065,1,0,1,70,120
2,40.79748,-73.948,1,0,18,1,75
2,40.70518,-73.99669,1,0,1,1,88
2,40.75289,-73.99403,1,19,1,70,269
2,40.74421,-73.98007,0,0,3,2,205
1,40.71382,-73.94385,0,297,2,19,199
3,40.76552,-73.92576,1,0,3,3,50
2,40.79917,-73.96795,1,0,4,2,69
1,40.66799,-73.91854,0,139,3,25,85
2,40.74624,-73.99273,1,0,5,4,150
2,40.77885,-73.95756,0,0,5,1,250
1,40.68719,-73.99384,0,54,28,1,210
2,40.72732,-73.98056,0,0,28,1,269
2,40.76084,-73.99669,0,365,28,1,269
2,40.78707,-73.9769,0,0,2,1,215
1,40.67912,-73.99669,0,0,7,1,180
2,40.76691,-73.98545,0,7,7,1,150
1,40.67487,-73.96409,1,313,1,65,75
2,40.8009,-73.94333,1,50,3,70,60
1,40.68507,-73.92612,1,0,2,20,75
2,40.80219,-73.94383,1,365,1,70,150
3,40.76483,-73.90781,0,160,1,49,269
2,40.75741,-73.98126,0,14,1,53,125
2,40.80489,-73.94293,1,101,1,60,65
2,40.77995,-73.95621,0,0,3,1,150
2,40.70992,-73.99669,1,311,7,2,85
1,40.7249,-73.94105,1,0,7,3,75
2,40.73433,-73.98371,1,0,5,1,99
1,40.73388,-73.95536,0,56,3,32,159
1,40.68416,-73.93176,0,0,2,1,60
2,40.78761,-73.96862,0,145,5,1,135
1,40.69234,-73.90889,1,0,1,13,50
3,40.69587,-73.90781,1,125,3,1,65
1,40.69004,-73.92793,1,0,10,1,100
1,40.69159,-73.91235,1,0,14,1,49
2,40.80489,-73.95248,1,0,2,1,69
1,40.66799,-73.93633,0,149,2,23,85
2,40.80489,-73.94617,1,5,2,6,54
2,40.80481,-73.93812,0,0,1,3,120
1,40.66799,-73.96253,1,0,2,8,75
3,40.74434,-73.91108,0,0,2,1,100
2,40.80489,-73.94597,0,6,4,11,73
2,40.74478,-73.97968,0,155,28,3,94
1,40.69222,-73.97157,0,82,3,10,269
1,40.70221,-73.91419,1,0,6,1,65
1,40.69671,-73.92577,1,0,1,1,100
2,40.73297,-73.98435,0,8,9,25,186
3,40.75797,-73.92908,0,0,5,9,113
3,40.74152,-73.90781,1,49,1,16,50
2,40.76211,-73.94887,1,0,2,2,70
2,40.72203,-73.99564,0,0,2,4,269
1,40.69264,-73.90781,1,0,4,3,49
1,40.71222,-73.93983,1,5,3,58,85
2,40.76656,-73.98848,0,198,4,50,269
1,40.67617,-73.99669,0,141,1,70,49
1,40.68182,-73.9659,0,84,3,14,150
2,40.80489,-73.94228,0,0,3,1,80
1,40.67238,-73.95222,1,0,7,1,49
3,40.75247,-73.90781,0,0,3,1,90
2,40.80489,-73.93229,1,0,3,4,49
1,40.68571,-73.91317,1,177,1,19,51
2,40.76583,-73.98087,0,0,1,1,200
2,40.80489,-73.92986,1,3,2,50,49
1,40.66799,-73.9664,1,0,5,3,49
2,40.80427,-73.9506,0,282,20,4,115
1,40.68751,-73.91194,1,177,1,25,60
2,40.80489,-73.94886,0,0,4,4,150
1,40.67471,-73.90781,1,305,3,56,49
1,40.68884,-73.92222,0,0,4,15,100
2,40.75348,-73.97189,0,0,5,1,200
1,40.7113,-73.9573,0,334,1,16,150
1,40.66799,-73.98747,0,61,2,67,131
3,40.77205,-73.92997,1,0,1,5,58
2,40.80489,-73.9536,1,0,1,1,49
1,40.67149,-73.97957,0,350,4,3,269
1,40.70843,-73.94479,0,0,3,2,102
3,40.73867,-73.90781,0,39,4,44,88
3,40.75694,-73.92558,1,0,5,1,57
1,40.71603,-73.95749,0,0,7,1,209
1,40.68831,-73.99159,0,1,2,1,200
3,40.75135,-73.94281,0,0,3,1,120
2,40.80259,-73.96446,1,0,5,1,60
1,40.66799,-73.94915,0,0,2,28,58
2,40.76581,-73.98235,1,0,2,1,200
2,40.71465,-73.98914,1,32,1,64,120
2,40.80489,-73.94563,0,89,28,1,128
1,40.69699,-73.91531,1,0,2,8,60
1,40.67712,-73.95132,1,89,7,1,110
2,40.75292,-73.96386,0,173,5,16,145
1,40.66799,-73.95893,1,0,1,2,49
1,40.69106,-73.93707,1,132,4,5,75
2,40.72937,-73.98482,0,0,7,1,269
1,40.6798,-73.93857,0,14,2,21,269
2,40.80489,-73.9414,0,0,4,6,200
0,40.80489,-73.90781,0,0,1,2,50
